combat_type,defense_leader,season_id,counter_leader,counter_units,defense_units,seen,win_percent,avg_banners,raw_text,source_url,skipped_duplicate_team_count
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['GLAHSOKATANO', 'EZRAEXILE', 'HUYANG']",922,76.0,41.64,Seen 922 Win % 76% Avg 41.64,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['GLAHSOKATANO', 'EZRAEXILE', 'HUYANG']",1731,69.0,37.59,"Seen 1,731 Win % 69% Avg 37.59",https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GREATMOTHERS,"['GREATMOTHERS', 'MORGANELSBETH', 'NIGHTSISTERSPIRIT']","['GLAHSOKATANO', 'HUYANG', 'PADAWANSABINE']",700,43.0,25.81,Seen 700 Win % 43% Avg 25.81,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GREATMOTHERS,"['GREATMOTHERS', 'MORGANELSBETH', 'NIGHTSISTERSPIRIT']","['GLAHSOKATANO', 'EZRAEXILE', 'PADAWANSABINE']",2208,37.0,21.67,"Seen 2,208 Win % 37% Avg 21.67",https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GREATMOTHERS,"['GREATMOTHERS', 'MORGANELSBETH', 'NIGHTSISTERSPIRIT']","['GLAHSOKATANO', 'EZRAEXILE', 'HUYANG']",4285,36.0,21.26,"Seen 4,285 Win % 36% Avg 21.26",https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GREATMOTHERS,"['GREATMOTHERS', 'MORGANELSBETH', 'NIGHTSISTERSPIRIT']","['GLAHSOKATANO', 'EZRAEXILE', 'GENERALSYNDULLA']",655,36.0,21.06,Seen 655 Win % 36% Avg 21.06,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['GLAHSOKATANO', 'EZRAEXILE', 'PADAWANSABINE']",349,13.0,7.87,Seen 349 Win % 13% Avg 7.87,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLAHSOKATANO', 'EZRAEXILE', 'HUYANG']",318,11.0,7.17,Seen 318 Win % 11% Avg 7.17,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'COUNTDOOKU']","['GLAHSOKATANO', 'EZRAEXILE', 'HUYANG']",394,8.0,5.08,Seen 394 Win % 8% Avg 5.08,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,BAYLANSKOLL,"['BAYLANSKOLL', 'MARROK', 'SHINHATI']","['GLAHSOKATANO', 'EZRAEXILE', 'PADAWANSABINE']",561,6.0,4.1,Seen 561 Win % 6% Avg 4.1,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLAHSOKATANO,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,BAYLANSKOLL,"['BAYLANSKOLL', 'MARROK', 'SHINHATI']","['GLAHSOKATANO', 'EZRAEXILE', 'HUYANG']",654,4.0,2.65,Seen 654 Win % 4% Avg 2.65,https://swgoh.gg/gac/counters/GLAHSOKATANO/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,1
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['GLREY', 'AMILYNHOLDO', 'BENSOLO']",426,95.0,51.54,Seen 426 Win % 95% Avg 51.54,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['GLREY', 'BENSOLO', 'GENERALKENOBI']",394,94.0,51.37,Seen 394 Win % 94% Avg 51.37,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",1758,94.0,51.72,"Seen 1,758 Win % 94% Avg 51.72",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'STARKILLER', 'TARONMALICOS']","['GLREY', 'AMILYNHOLDO', 'BENSOLO']",400,94.0,51.56,Seen 400 Win % 94% Avg 51.56,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['GLREY', 'BENSOLO', 'CALKESTIS']",5940,93.0,51.28,"Seen 5,940 Win % 93% Avg 51.28",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",1480,93.0,51.19,"Seen 1,480 Win % 93% Avg 51.19",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",2586,93.0,50.43,"Seen 2,586 Win % 93% Avg 50.43",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLREY', '50RT', 'BENSOLO']",359,92.0,52.42,Seen 359 Win % 92% Avg 52.42,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",2068,90.0,51.44,"Seen 2,068 Win % 90% Avg 51.44",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLREY', 'BENSOLO', 'GENERALKENOBI']",563,90.0,51.12,Seen 563 Win % 90% Avg 51.12,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'STARKILLER', 'TARONMALICOS']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",2042,90.0,49.12,"Seen 2,042 Win % 90% Avg 49.12",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['GLREY', 'BENSOLO', 'EZRAEXILE']",1700,89.0,48.99,"Seen 1,700 Win % 89% Avg 48.99",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'STARKILLER', 'TARONMALICOS']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",1038,89.0,48.87,"Seen 1,038 Win % 89% Avg 48.87",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",1863,88.0,45.21,"Seen 1,863 Win % 88% Avg 45.21",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULHATEFUELED', 'STARKILLER']","['GLREY', 'BENSOLO', 'LUMINARAUNDULI']",3630,88.0,47.35,"Seen 3,630 Win % 88% Avg 47.35",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",922,87.0,44.93,Seen 922 Win % 87% Avg 44.93,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",1418,87.0,47.28,"Seen 1,418 Win % 87% Avg 47.28",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['GLREY', 'BENSOLO', 'CALKESTIS']",5925,86.0,47.15,"Seen 5,925 Win % 86% Avg 47.15",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLLEIA,"['GLLEIA', 'CAPTAINDROGAN', 'R2D2_LEGENDARY']","['GLREY', 'BENSOLO', 'EZRAEXILE']",4138,86.0,46.75,"Seen 4,138 Win % 86% Avg 46.75",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLREY', 'BENSOLO', 'EZRAEXILE']",1315,86.0,49.0,"Seen 1,315 Win % 86% Avg 49",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['GLREY', 'BB8', 'BENSOLO']",492,85.0,46.28,Seen 492 Win % 85% Avg 46.28,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",2161,83.0,47.67,"Seen 2,161 Win % 83% Avg 47.67",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'STARKILLER', 'TARONMALICOS']","['GLREY', 'BENSOLO', 'EZRAEXILE']",1535,82.0,44.81,"Seen 1,535 Win % 82% Avg 44.81",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['GLREY', 'AMILYNHOLDO', 'BENSOLO']",660,81.0,44.39,Seen 660 Win % 81% Avg 44.39,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",707,81.0,41.68,Seen 707 Win % 81% Avg 41.68,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLREY', 'BENSOLO', 'CALKESTIS']",10,81.0,46.19,Seen 10.5K Win % 81% Avg 46.19,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,DARTHBANE,"['DARTHBANE', 'SITHTROOPER']","['GLREY', 'BENSOLO', 'LUMINARAUNDULI']",476,80.0,43.74,Seen 476 Win % 80% Avg 43.74,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['GLREY', 'BENSOLO', 'EZRAEXILE']",2176,78.0,39.98,"Seen 2,176 Win % 78% Avg 39.98",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'GENERALKENOBI']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",366,78.0,42.95,Seen 366 Win % 78% Avg 42.95,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",971,78.0,39.92,Seen 971 Win % 78% Avg 39.92,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['GLREY', 'BENSOLO', 'CALKESTIS']",2854,78.0,40.0,"Seen 2,854 Win % 78% Avg 40",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'GENERALKENOBI']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",500,78.0,43.03,Seen 500 Win % 78% Avg 43.03,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",4344,77.0,41.76,"Seen 4,344 Win % 77% Avg 41.76",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['GLREY', 'BENSOLO', 'EZRAEXILE']",1701,77.0,39.22,"Seen 1,701 Win % 77% Avg 39.22",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['GLREY', 'BENSOLO', 'CALKESTIS']",3297,77.0,39.14,"Seen 3,297 Win % 77% Avg 39.14",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GLREY,"['GLREY', 'BENSOLO', 'CALKESTIS']","['GLREY', 'BENSOLO', 'CALKESTIS']",351,76.0,40.34,Seen 351 Win % 76% Avg 40.34,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,QUEENAMIDALA,"['QUEENAMIDALA', 'MASTERQUIGON', 'PADAWANOBIWAN']","['GLREY', 'BENSOLO', 'LUMINARAUNDULI']",8917,76.0,41.35,"Seen 8,917 Win % 76% Avg 41.35",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['GLREY', 'BENSOLO', 'FULCRUMAHSOKA']",349,74.0,40.32,Seen 349 Win % 74% Avg 40.32,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'KYLORENUNMASKED']","['GLREY', 'BENSOLO', 'LUMINARAUNDULI']",1729,74.0,37.65,"Seen 1,729 Win % 74% Avg 37.65",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['GLREY', 'BENSOLO', 'LUMINARAUNDULI']",1824,74.0,37.67,"Seen 1,824 Win % 74% Avg 37.67",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'STARKILLER', 'TARONMALICOS']","['GLREY', 'BENSOLO', 'CALKESTIS']",3020,72.0,39.57,"Seen 3,020 Win % 72% Avg 39.57",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'JEDIKNIGHTCAL', 'JEDIKNIGHTLUKE']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",1238,72.0,39.06,"Seen 1,238 Win % 72% Avg 39.06",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,STRANGER,"['STRANGER', 'MAULS7', 'STARKILLER']","['GLREY', 'BENSOLO', 'CALKESTIS']",694,72.0,39.35,Seen 694 Win % 72% Avg 39.35,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'CALKESTIS', 'TARONMALICOS']","['GLREY', 'BENSOLO', 'REYJEDITRAINING']",1290,69.0,37.75,"Seen 1,290 Win % 69% Avg 37.75",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,JEDIMASTERKENOBI,"['JEDIMASTERKENOBI', 'COMMANDERAHSOKA', 'GENERALKENOBI']","['GLREY', 'BENSOLO', 'CALKESTIS']",1201,68.0,37.38,"Seen 1,201 Win % 68% Avg 37.38",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'JEDIKNIGHTCAL', 'JEDIKNIGHTLUKE']","['GLREY', 'BENSOLO', 'EZRAEXILE']",635,63.0,34.45,Seen 635 Win % 63% Avg 34.45,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,EMPERORPALPATINE,"['EMPERORPALPATINE', 'MARAJADE', 'STARKILLER']","['GLREY', 'BENSOLO', 'CALKESTIS']",806,63.0,34.96,Seen 806 Win % 63% Avg 34.96,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,CEREJUNDA,"['CEREJUNDA', 'MAULS7', 'TARONMALICOS']","['GLREY', 'BENSOLO', 'EZRAEXILE']",2441,61.0,33.43,"Seen 2,441 Win % 61% Avg 33.43",https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,EMPERORPALPATINE,"['EMPERORPALPATINE', 'MARAJADE', 'STARKILLER']","['GLREY', 'BENSOLO', 'EZRAEXILE']",363,59.0,32.66,Seen 363 Win % 59% Avg 32.66,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,GLREY,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,GRANDMASTERLUKE,"['GRANDMASTERLUKE', 'JEDIKNIGHTCAL', 'JEDIKNIGHTLUKE']","['GLREY', 'BARRISSOFFEE', 'BENSOLO']",662,57.0,31.2,Seen 662 Win % 57% Avg 31.2,https://swgoh.gg/gac/counters/GLREY/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
characters,CASSIANUNDERCOVER,CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,SUPREMELEADERKYLOREN,"['SUPREMELEADERKYLOREN', 'DARKREY', 'GENERALHUX']","['CASSIANUNDERCOVER', 'CINTA', 'VEL']",151,100.0,56.91,Seen 151 Win % 100% Avg 56.91,https://swgoh.gg/gac/counters/CASSIANUNDERCOVER/?season_id=CHAMPIONSHIPS_GRAND_ARENA_GA2_EVENT_SEASON_79,2
